idNum,lat,long,policePrecinct,neighborhood
17-027810,44.92779975,-93.23339362,3,Standish
17-027822,44.93049152,-93.2772706,5,King Field
17-027830,44.93049152,-93.2772706,5,King Field
17-027838,44.9304933,-93.27902842,5,King Field
17-027859,44.95914,-93.24858,3,East Phillips
17-027870,44.97845913,-93.27733144,1,Downtown West
17-027891,44.94749723,-93.27537786,5,Lyndale
17-027897,44.95015004,-93.27536654,5,Whittier
17-027922,45.02756,-93.28808,4,Webber - Camden
17-027929,44.97606037,-93.27488495,1,Downtown West
17-027944,44.95823739,-93.24859419,3,East Phillips
17-027951,44.97758226,-93.2753473,1,Downtown West
17-027972,44.98218068,-93.26593653,1,Downtown West
17-028001,44.99083,-93.29818,4,Near - North
17-028003,44.95585947,-93.20934101,2,Prospect Park - East River Road
17-028004,45.0185,-93.28803,4,McKinley
17-028015,45.01406161,-93.2968501,4,Folwell
17-028017,45.01494,-93.29433,4,Folwell
17-028051,45.01225075,-93.29684799,4,Jordan
17-028062,45.00597,-93.29807,4,Jordan
17-028068,45.03348289,-93.29387136,4,Webber - Camden
17-028069,45.00598655,-93.30125606,4,Jordan
17-028075,44.99306,-93.29565,4,Near - North
17-028076,45.0009,-93.26156,2,Sheridan
17-028090,44.97449561,-93.28102208,1,Loring Park
17-028103,44.97366,-93.23029,2,University of Minnesota
17-028118,44.94836708,-93.25314102,3,Midtown Phillips
17-028133,44.95822612,-93.2600332,3,Midtown Phillips
17-028136,44.90175,-93.22293,3,Morris Park
17-028147,44.95196,-93.29825,5,East Isles
17-028160,44.97978,-93.30631,4,Harrison
17-028162,44.94836,-93.2881,5,Lowry Hill East
17-028167,44.96396,-93.27782,5,Steven's Square - Loring Heights
17-028194,44.95822612,-93.2600332,3,Midtown Phillips
17-028205,44.95554,-93.28804,5,Whittier
17-028224,44.93135967,-93.2856687,5,King Field
17-028226,44.94891146,-93.29367343,5,Lowry Hill East
17-028230,44.94473,-93.26008,3,Powderhorn Park
17-028232,45.03383886,-93.24729385,2,Waite Park
17-028253,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-028263,44.92686811,-93.27857795,5,King Field
17-028275,44.99149664,-93.30132342,4,Near - North
17-028285,44.94525823,-93.32309637,5,West Calhoun
17-028286,44.92771169,-93.28828004,5,King Field
17-028292,44.97134,-93.24702,1,Cedar Riverside
17-028297,44.95134737,-93.28133076,5,Whittier
17-028302,44.95134737,-93.28133076,5,Whittier
17-028305,45.01504,-93.30698,4,Folwell
17-028317,44.94838263,-93.30479968,5,East Isles
17-028319,44.94955167,-93.28134598,5,Whittier
17-028328,44.95034101,-93.28363451,5,Whittier
17-028334,44.98880757,-93.26997686,1,North Loop
17-028339,44.94485,-93.23612,3,Corcoran
17-028341,44.94837,-93.25123,3,East Phillips
17-028348,44.94835,-93.27411,3,Central
17-028358,44.89430506,-93.26843738,3,Diamond Lake
17-028370,44.94958302,-93.27664165,5,Whittier
17-028374,44.94836976,-93.23685477,3,Longfellow
17-028384,44.97355093,-93.30920662,4,Bryn - Mawr
17-028390,44.94667,-93.26392,3,Central
17-028400,44.94836604,-93.22362686,3,Longfellow
17-028408,44.98479525,-93.256221300000007,2,Marcy Holmes
17-028413,44.94835043,-93.20700558,3,Cooper
17-028456,44.94834397,-93.21463011,3,Cooper
17-028469,45.00368531,-93.28569177,4,Hawthorne
17-028478,44.9798948,-93.26693652,1,Downtown West
17-028480,44.96331994,-93.2765804,5,Steven's Square - Loring Heights
17-028493,44.96452449,-93.26765521,3,Ventura Village
17-028502,44.97758226,-93.2753473,1,Downtown West
17-028506,45.02398097,-93.29500647,4,Folwell
17-028522,44.90492029,-93.22288328,3,Morris Park
17-028527,45.04393955,-93.30987214,4,Shingle Creek
17-028530,45.00955,-93.29432,4,Hawthorne
17-028534,44.95734,-93.25115,3,East Phillips
17-028563,44.95374,-93.28424,5,Whittier
17-028576,44.95374,-93.29188,5,Lowry Hill East
17-028577,44.95553,-93.26386,3,Phillips West
17-028578,44.99163041,-93.25888239,2,St. Anthony West
17-028586,44.9978076,-93.24226637,2,Beltrami
17-028589,44.99911,-93.28184,4,Hawthorne
17-028592,44.94920528,-93.2880931,5,Lowry Hill East
17-028600,44.94920528,-93.2880931,5,Lowry Hill East
17-028607,44.91627,-93.24016,3,Keewaydin
17-028608,44.95464322,-93.248633709999993,3,East Phillips
17-028610,44.94134725,-93.27727878,5,Lyndale
17-028612,44.97824,-93.26,1,Downtown West
17-028613,44.94383639,-93.25501827,3,Powderhorn Park
17-028614,44.95554,-93.24736,3,East Phillips
17-028617,44.98076705,-93.23647339,2,Marcy Holmes
17-028625,44.94213575,-93.2779189,5,Lyndale
17-028626,44.99594307,-93.24763938,2,Marcy Holmes
17-028629,45.00254271,-93.27116178,2,Sheridan
17-028642,44.94837,-93.24488,3,Corcoran
17-028643,44.95464095,-93.25244421,3,Midtown Phillips
17-028649,44.95646,-93.24735,3,East Phillips
17-028656,44.996903,-93.2470297,2,Beltrami
17-028663,44.97821,-93.26929,1,Downtown West
17-028667,44.96919,-93.251,1,Cedar Riverside
17-028669,45.00309,-93.30329,4,Jordan
17-028670,44.95462876,-93.26768105,3,Phillips West
17-028671,44.97369869,-93.2739977,1,Downtown West
17-028684,45.00144202,-93.2630858,2,Sheridan
17-028694,44.97798,-93.2748,1,Downtown West
17-028699,45.01677,-93.29811,4,Folwell
17-028700,44.96515,-93.25819,3,Ventura Village
17-028706,45.00086024,-93.28182113,4,Hawthorne
17-028707,44.96092,-93.29273,5,Lowry Hill East
17-028708,45.01502997,-93.30508071,4,Folwell
17-028710,44.95469561,-93.23309846,3,Seward
17-028711,44.94666,-93.27284,3,Central
17-028718,44.94579493,-93.27793241,5,Lyndale
17-028726,44.94835479,-93.27348353,3,Phillips West
17-028739,45.01327,-93.30824,4,Folwell
17-028745,44.89877848,-93.2780985,5,Windom
17-028749,44.93503595,-93.25492266,3,Powderhorn Park
17-028751,44.93774,-93.27664,5,Lyndale
17-028755,44.972894,-93.27369104,1,Downtown West
17-028787,44.97606037,-93.27488495,1,Downtown West
17-028790,44.97845913,-93.27733144,1,Downtown West
17-028797,44.97352012,-93.26583963,1,Elliot Park
17-028808,44.97798,-93.2748,1,Downtown West
17-028824,44.9711,-93.2679,1,Elliot Park
17-028854,45.03152,-93.29065,4,Webber - Camden
17-028855,45.01327,-93.30824,4,Folwell
17-028856,44.94778736,-93.23384449,3,Longfellow
17-028861,44.97776424,-93.2650343,1,Downtown West
17-028862,44.9564291,-93.27963363,5,Whittier
17-028896,44.95823635,-93.27785114,5,Whittier
17-028930,44.97432,-93.27831,1,Downtown West
17-028937,45.04175181,-93.31772793,4,Humboldt Industrial Area
17-028944,44.94748459,-93.28810737,5,Lyndale
17-028949,44.9987,-93.23715,2,Mid - City Industrial
17-029007,45.02042,-93.30191,4,Folwell
17-029020,45.00951,-93.288,4,Hawthorne
17-029061,45.01945196,-93.29432869,4,Folwell
17-029070,44.98227009,-93.26310885,1,Downtown West
17-029076,45.00023,-93.28799,4,Hawthorne
17-029081,44.99913516,-93.28682309,4,Near - North
17-029085,45.01415685,-93.30824434,4,Cleveland
17-029086,44.94381702,-93.29833933,5,ECCO
17-029093,44.99980059,-93.26156557,2,Sheridan
17-029109,44.96789104,-93.2778163,1,Loring Park
17-029113,45.0008743,-93.29258518,4,Hawthorne
17-029131,45.00025,-93.2941,4,Jordan
17-029135,45.0048,-93.28493,4,Hawthorne
17-029159,45.02578,-93.29313,4,Webber - Camden
17-029167,44.91958696,-93.28509633,5,Tangletown
17-029173,44.91958696,-93.28509633,5,Tangletown
17-029179,44.91958696,-93.28509633,5,Tangletown
17-029183,45.00773,-93.29178,4,Hawthorne
17-029185,44.91959585,-93.28379547,5,King Field
17-029186,45.00229,-93.24734,2,Logan Park
17-029200,44.97968,-93.27243,1,Downtown West
17-029203,44.91958696,-93.28509633,5,Tangletown
17-029213,44.91596311,-93.28507177,5,Tangletown
17-029218,44.99306,-93.29565,4,Near - North
17-029226,44.94837171,-93.23514707,3,Longfellow
17-029229,44.96775,-93.24569,1,Cedar Riverside
17-029230,44.96487113,-93.28802078,1,Loring Park
17-029231,44.95554,-93.24736,3,East Phillips
17-029233,44.94633075,-93.27411968,3,Central
17-029249,45.00444955,-93.30912213,4,Willard - Hay
17-029257,45.00183,-93.30695,4,Willard - Hay
17-029264,45.01856486,-93.29622212,4,Folwell
17-029273,45.01313,-93.29433,4,Hawthorne
17-029276,44.96090075,-93.27211412,5,Whittier
17-029314,44.98049,-93.23578,2,Marcy Holmes
17-029383,45.01406587,-93.24733737,2,Audubon Park
17-029385,45.00025,-93.2941,4,Jordan
17-029388,44.97845913,-93.27733144,1,Downtown West
17-029408,44.97343,-93.22137,2,Prospect Park - East River Road
17-029416,44.99915,-93.29258,4,Near - North
17-029423,44.96331865,-93.26255347,3,Ventura Village
17-029428,44.99913,-93.28494,4,Hawthorne
17-029461,44.94836,-93.25632,3,Powderhorn Park
17-029470,45.0095,-93.28338,4,Hawthorne
17-029481,44.97994,-93.23441,2,Marcy Holmes
17-029484,44.95194,-93.27967,5,Whittier
17-029493,44.93143249,-93.25618694,3,Bancroft
17-029495,44.982576,-93.26841736,1,North Loop
17-029507,45.02399,-93.29564,4,Webber - Camden
17-029508,44.9915,-93.30446,4,Willard - Hay
17-029516,45.00024005,-93.29028844,4,Hawthorne
17-029525,44.94748459,-93.28810737,5,Lyndale
17-029527,44.99252042,-93.29411505,4,Near - North
17-029529,44.99789851,-93.31333701,4,Willard - Hay
17-029533,44.95645994,-93.24596583,3,East Phillips
17-029544,44.94835,-93.2716,3,Central
17-029545,44.94835,-93.2716,3,Central
17-029547,45.00239,-93.3082,4,Willard - Hay
17-029548,44.99073,-93.25171,2,Marcy Holmes
17-029555,44.94659,-93.30212,5,ECCO
17-029558,44.99150175,-93.30383247,4,Willard - Hay
17-029578,44.99915,-93.29412,4,Jordan
17-029580,44.95912,-93.29311,5,Lowry Hill East
17-029587,44.99913516,-93.28682309,4,Near - North
17-029603,45.00424728,-93.28951892,4,Hawthorne
17-029606,44.95374,-93.25246,3,Midtown Phillips
17-029611,45.02307959,-93.29562779,4,Folwell
17-029613,44.93860259,-93.29965524,5,ECCO
17-029625,44.93954,-93.27791,5,Lyndale
17-029637,44.9915,-93.303210000000007,4,Willard - Hay
17-029650,44.96180795,-93.28800649,5,Lowry Hill East
17-029658,44.96179378,-93.27652414,5,Whittier
17-029661,44.95373895,-93.29124845,5,Lowry Hill East
17-029663,44.96444,-93.29434,5,Lowry Hill
17-029676,44.94666,-93.27665,5,Lyndale
17-029677,45.0185,-93.28803,4,McKinley
17-029678,44.98346,-93.24322,2,Marcy Holmes
17-029685,44.93682774,-93.27791461,5,King Field
17-029693,44.94835,-93.28301,5,Lyndale
17-029695,44.99325,-93.23082,2,Como
17-029701,44.89400391,-93.27810517,5,Windom
17-029703,44.9695447,-93.21890261,2,Prospect Park - East River Road
17-029711,44.94916,-93.29446,5,Lowry Hill East
17-029713,44.97316017,-93.22068468,2,Prospect Park - East River Road
17-029717,44.94836,-93.28135,5,Whittier
17-029721,45.0017,-93.24226,2,Northeast Park
17-029723,44.99876,-93.30821,4,Willard - Hay
17-029724,44.98187509,-93.23923713,2,Marcy Holmes
17-029728,44.94835,-93.27668,5,Whittier
17-029732,44.94835107,-93.26966558,3,Central
17-029738,44.90388092,-93.27745747,5,Tangletown
17-029747,45.01162746,-93.26464792,2,Bottineau
17-029769,44.96226564,-93.2581923,3,Ventura Village
17-029776,44.95599844,-93.24735604,3,East Phillips
17-029779,44.96137613,-93.25233114,3,Ventura Village
17-029787,44.95913666,-93.24793978,3,East Phillips
17-029791,45.01773639,-93.30572093,4,Folwell
17-029792,44.94837,-93.24996,3,Powderhorn Park
17-029799,44.97134,-93.24702,1,Cedar Riverside
17-029800,44.92683,-93.27274,3,Regina
17-029809,44.99948,-93.30192,4,Jordan
17-029813,44.9796,-93.27483,1,Downtown West
17-029840,44.98568,-93.25205,2,Marcy Holmes
17-029844,44.95196,-93.24866,3,East Phillips
17-029846,44.98504707,-93.28019274,1,North Loop
17-029858,44.96530225,-93.23377203,1,Cedar Riverside
17-029859,44.99507,-93.22693,2,Mid - City Industrial
17-029861,45.008540000000004,-93.26311,2,Holland
17-029862,44.95194,-93.27967,5,Whittier
17-029877,44.95075,-93.28133,5,Whittier
17-029885,44.98497,-93.23403,2,Marcy Holmes
17-029892,45.00527,-93.26616,2,Bottineau
17-029894,44.94836,-93.29447,5,Lowry Hill East
17-029896,44.94836,-93.29065,5,CARAG
17-029906,44.98049,-93.23578,2,Marcy Holmes
17-029909,45.0168,-93.26892,2,Marshall Terrace
17-029912,44.9627,-93.28673,5,Steven's Square - Loring Heights
17-029920,45.04300117,-93.28886042,4,Lind - Bohanon
17-029927,45.01317,-93.24224,2,Windom Park
17-029943,44.96969,-93.26454,1,Elliot Park
17-029955,44.94835,-93.26522,3,Phillips West
17-029960,44.90339,-93.26718,3,Page
17-029964,44.98915,-93.25297,2,Nicollet Island - East Bank
17-030012,45.03545,-93.29903,4,Webber - Camden
17-030023,44.94837,-93.25123,3,East Phillips
17-030034,44.98419743,-93.22358115,2,Como
17-030065,44.95591343,-93.29652751,5,East Isles
17-030093,44.94747633,-93.29447201,5,CARAG
17-030106,44.95145092,-93.27790386,5,Whittier
17-030126,44.94685,-93.23001,3,Longfellow
17-030127,44.99915,-93.29412,4,Jordan
17-030145,45.00593,-93.29105,4,Hawthorne
17-030150,45.02937,-93.28936,4,Webber - Camden
17-030156,45.00568653,-93.22690991,2,Northeast Park
17-030179,44.99828085,-93.29411491,4,Near - North
17-030190,44.99913207,-93.28461789,4,Near - North
17-030205,44.99916,-93.29564,4,Near - North
17-030226,45.03133,-93.31232,4,Victory
17-030237,44.99873,-93.29717,4,Near - North
17-030252,44.9474742,-93.29829195,5,ECCO
17-030264,45.0115231,-93.2473508,2,Windom Park
17-030271,44.97798,-93.2748,1,Downtown West
17-030274,44.95680675,-93.29584001,5,Lowry Hill East
17-030302,44.95390606,-93.29987732,5,East Isles
17-030315,44.95334138,-93.30090409,5,East Isles
17-030322,44.96434254,-93.25396208,3,Ventura Village
17-030324,44.99913516,-93.28682309,4,Near - North
17-030327,44.95507459,-93.30012144,5,East Isles
17-030332,44.98230574,-93.23708617,2,Marcy Holmes
17-030338,44.99155,-93.29821,4,Near - North
17-030346,44.96268891,-93.27718538,5,Steven's Square - Loring Heights
17-030365,45.00956,-93.29684,4,Jordan
17-030368,44.89898107,-93.23237348,3,Wenonah
17-030383,44.94954085,-93.27968211,5,Whittier
17-030385,44.9474943,-93.2779272,5,Lyndale
17-030388,45.00999,-93.25245,2,Holland
17-030392,45.00387,-93.3082,4,Jordan
17-030395,45.01402269,-93.29054001,4,McKinley
17-030397,44.95507459,-93.30012144,5,East Isles
17-030404,44.95417979,-93.30110877,5,East Isles
17-030412,44.95507459,-93.30012144,5,East Isles
17-030421,44.95334138,-93.30090409,5,East Isles
17-030424,44.95334138,-93.30090409,5,East Isles
17-030425,44.96985752,-93.26858195,1,Elliot Park
17-030426,44.98271,-93.24132,2,Marcy Holmes
17-030427,44.99913516,-93.28682309,4,Near - North
17-030431,45.02310326,-93.24478517,2,Audubon Park
17-030432,44.95417979,-93.30110877,5,East Isles
17-030450,44.9966027,-93.28348839,4,Near - North
17-030460,44.95334138,-93.30090409,5,East Isles
17-030480,44.99307,-93.30697,4,Willard - Hay
17-030483,44.9987034,-93.26823369,2,St. Anthony West
17-030491,44.95301526,-93.27408256,5,Whittier
17-030498,45.00025,-93.29259,4,Hawthorne
17-030504,45.01505,-93.30825,4,Cleveland
17-030513,44.95194,-93.27967,5,Whittier
17-030515,45.01857,-93.29685,4,Folwell
17-030516,44.95100647,-93.25502157,3,Midtown Phillips
17-030518,44.97498,-93.27386,1,Downtown West
17-030527,44.9766084,-93.2715586,1,Downtown West
17-030535,44.99419584,-93.24224207,2,Beltrami
17-030538,44.99741,-93.29411,4,Near - North
17-030546,44.95194,-93.26645,3,Phillips West
17-030555,44.97205,-93.28802,5,Lowry Hill
17-030569,44.9999,-93.3037,4,Willard - Hay
17-030573,44.97694447,-93.27819736,1,Downtown West
17-030578,44.96092,-93.29273,5,Lowry Hill East
17-030582,44.96889,-93.28807,5,Loring Park
17-030583,44.94659,-93.2797,5,Lyndale
17-030618,44.95913,-93.28803,5,Lowry Hill East
17-030622,44.94394121,-93.27792873,5,Lyndale
17-030703,44.95554,-93.29679,5,Lowry Hill East
17-030716,44.94834,-93.27969,5,Whittier
17-030720,45.01221,-93.28801,4,Hawthorne
17-030726,44.89062727,-93.28192559,5,Windom
17-030746,44.99149757,-93.30007128,4,Near - North
17-030751,44.9784072,-93.27881908,1,Downtown West
17-030752,45.01007,-93.26617,2,Bottineau
17-030758,44.9572173,-93.24485196,3,East Phillips
17-030769,44.9627471,-93.24171983,3,Seward
17-030770,44.95195537,-93.26136643,3,Midtown Phillips
17-030772,45.00528,-93.2631,2,Sheridan
17-030802,44.96092,-93.29273,5,Lowry Hill East
17-030821,44.95374,-93.28805,5,Whittier
17-030826,44.9858,-93.25562,2,Marcy Holmes
17-030856,44.99873,-93.22413,2,Mid - City Industrial
17-030886,44.9915,-93.23719,2,Beltrami
17-030907,44.9868,-93.25483,2,Marcy Holmes
17-030922,44.94667,-93.26647,3,Central
17-030923,44.98007,-93.26402,1,Downtown West
17-030925,44.9941,-93.2588,2,St. Anthony West
17-030954,44.91049,-93.28827,5,Lynnhurst
17-030956,44.99871,-93.25626,2,St. Anthony East
17-030958,45.01497,-93.24734,2,Holland
17-030964,44.90119563,-93.28827901,5,Windom
17-030973,44.90417928,-93.28830779,5,Windom
17-030992,44.94834,-93.27969,5,Whittier
17-031016,44.94836613,-93.28745858,5,Lyndale
17-031018,44.95912,-93.26257,3,Phillips West
17-031021,44.95284484,-93.2906235,5,Lowry Hill East
17-031026,45.00595,-93.29417,4,Hawthorne
17-031027,44.99945235,-93.30128954,4,Willard - Hay
17-031047,45.00024,-93.28494,4,Hawthorne
17-031063,44.94836,-93.25759,3,Powderhorn Park
17-031064,44.95823066,-93.28802905,5,Lowry Hill East
17-031069,44.94485,-93.23612,3,Corcoran
17-031077,44.94836,-93.28938,5,CARAG
17-031080,44.99481137,-93.2575011,2,St. Anthony West
17-031090,44.96269,-93.26766,3,Ventura Village
17-031105,45.00804094,-93.270103,2,Bottineau
17-031113,45.03243106,-93.29193803,4,Webber - Camden
17-031115,44.98462281,-93.30319384,4,Near - North
17-031116,45.0089,-93.24737,2,Holland
17-031119,44.94835,-93.27285,3,Central
17-031121,44.94664,-93.27537,5,Lyndale
17-031125,44.94836,-93.27792,5,Lyndale
17-031132,44.94834704,-93.27880784,5,Lyndale
17-031133,44.94837,-93.29575,5,Lowry Hill East
17-031137,44.94837,-93.2932,5,Lowry Hill East
17-031142,45.01316,-93.252440000000007,2,Holland
17-031143,45.01316,-93.2543,2,Holland
17-031166,44.98083264,-93.27195951,1,Downtown West
17-031182,45.01316622,-93.27235112,2,Marshall Terrace
17-031183,44.94837,-93.24741,3,Powderhorn Park
17-031186,44.96269,-93.27149,5,Whittier
17-031193,45.01316127,-93.2709171,2,Bottineau
17-031209,44.9627,-93.28736811,5,Whittier
17-031212,44.95912206,-93.294235,5,East Isles
17-031221,44.95195274,-93.28616682,5,Whittier
17-031224,44.9989,-93.31843,4,Willard - Hay
17-031241,44.92511305,-93.27146504,3,Regina
17-031245,44.94407067,-93.27153813,3,Central
17-031255,44.94317,-93.27153,3,Central
17-031258,44.96268936,-93.27592097,5,Steven's Square - Loring Heights
17-031260,44.90250034,-93.26142563,3,Diamond Lake
17-031263,44.9476068,-93.22569374,3,Longfellow
17-031264,44.99508,-93.25498,2,St. Anthony East
17-031271,45.03064031,-93.27658579,2,Columbia Park
17-031281,45.01266897,-93.24734147,2,Windom Park
17-031286,45.01316,-93.26889,2,Bottineau
17-031291,45.0115231,-93.2473508,2,Windom Park
17-031311,45.00938986,-93.24736666,2,Holland
17-031319,44.97791736,-93.26860772,1,Downtown West
17-031321,45.00411164,-93.24735181,2,Logan Park
17-031323,44.97351768,-93.27046239,1,Downtown West
17-031330,44.95262,-93.30123,5,East Isles
17-031335,44.96093741,-93.30045774,5,Lowry Hill
17-031339,45.01632551,-93.26316091,2,Holland
17-031342,44.99914,-93.29105,4,Near - North
17-031347,44.96356428,-93.29179324,5,Lowry Hill
17-031357,44.98996,-93.29817,4,Near - North
17-031359,44.98988726,-93.23671619,2,Como
17-031367,44.93767918,-93.27531408,5,King Field
17-031373,44.97606037,-93.27488495,1,Downtown West
17-031379,44.96091,-93.27783,5,Whittier
17-031389,44.95194,-93.27661,5,Whittier
17-031391,45.00775,-93.29431,4,Jordan
17-031396,45.00239,-93.3082,4,Willard - Hay
17-031397,44.98666562,-93.25127396,2,Marcy Holmes
17-031408,44.99445145,-93.26872556,2,St. Anthony West
17-031410,44.93953972,-93.27727093,5,Lyndale
17-031431,44.98981104,-93.25244619,2,Marcy Holmes
17-031437,44.98810131,-93.25454892,2,Nicollet Island - East Bank
17-031450,44.98931234,-93.2524477,2,Marcy Holmes
17-031462,44.99521,-93.29942,4,Near - North
17-031500,44.9988,-93.31205,4,Willard - Hay
17-031505,45.00019723,-93.24732018,2,Northeast Park
17-031510,45.00602,-93.30948,4,Jordan
17-031513,44.94835,-93.26649,3,Phillips West
17-031531,45.0016,-93.31461,4,Willard - Hay
