idNum,date,problem,citationIssued,personSearch,vehicleSearch
17-020193,2017-01-18T00:31:30Z,suspicious,NA,NO,NO
17-020198,2017-01-18T00:43:16Z,traffic,NA,NO,NO
17-020204,2017-01-18T00:54:42Z,traffic,NA,NO,NO
17-020225,2017-01-18T01:42:09Z,traffic,NA,NA,NA
17-020231,2017-01-18T01:57:41Z,suspicious,NA,NO,NO
17-020233,2017-01-18T01:58:46Z,traffic,NA,NO,NO
17-020239,2017-01-18T02:07:10Z,traffic,NA,NO,NO
17-020245,2017-01-18T02:14:01Z,suspicious,NA,NO,NO
17-020246,2017-01-18T02:17:07Z,suspicious,NA,NO,NO
17-020248,2017-01-18T02:17:54Z,suspicious,NA,YES,NO
17-020252,2017-01-18T02:27:40Z,suspicious,NA,NO,NO
17-020259,2017-01-18T02:35:12Z,suspicious,NA,NO,NO
17-020277,2017-01-18T03:33:16Z,suspicious,NA,NO,NO
17-020286,2017-01-18T04:01:08Z,traffic,NA,NA,NA
17-020293,2017-01-18T04:43:04Z,suspicious,NA,NO,NO
17-020306,2017-01-18T06:32:09Z,suspicious,NA,NO,NO
17-020312,2017-01-18T07:06:07Z,suspicious,NA,NA,NA
17-020337,2017-01-18T08:02:34Z,suspicious,NA,NO,YES
17-020350,2017-01-18T08:29:56Z,traffic,NA,NA,NA
17-020381,2017-01-18T09:17:11Z,suspicious,NA,NA,NA
17-020396,2017-01-18T09:37:49Z,traffic,NA,NO,NO
17-020397,2017-01-18T09:38:58Z,suspicious,NA,NA,NA
17-020434,2017-01-18T10:20:22Z,traffic,NA,NO,NO
17-020439,2017-01-18T10:23:32Z,suspicious,NA,NO,NO
17-020448,2017-01-18T10:30:37Z,traffic,NA,NO,NO
17-020454,2017-01-18T10:35:26Z,suspicious,NA,NA,NA
17-020479,2017-01-18T10:57:41Z,traffic,NA,NA,NA
17-020530,2017-01-18T11:30:51Z,suspicious,NA,NO,NO
17-020552,2017-01-18T11:49:11Z,suspicious,NA,NO,NO
17-020563,2017-01-18T11:57:45Z,traffic,NA,NO,NO
17-020571,2017-01-18T12:09:16Z,suspicious,NA,NO,NO
17-020578,2017-01-18T12:13:53Z,suspicious,NA,NO,NO
17-020580,2017-01-18T12:15:27Z,traffic,NA,NO,NO
17-020585,2017-01-18T12:20:14Z,traffic,NA,YES,YES
17-020608,2017-01-18T12:49:09Z,suspicious,NA,NO,NO
17-020611,2017-01-18T12:50:11Z,traffic,NA,NO,NO
17-020620,2017-01-18T12:59:52Z,traffic,NA,NO,NO
17-020631,2017-01-18T13:10:53Z,suspicious,NA,NO,NO
17-020649,2017-01-18T13:29:42Z,suspicious,NA,NO,NO
17-020650,2017-01-18T13:30:41Z,suspicious,NA,NO,NO
17-020655,2017-01-18T13:38:56Z,suspicious,NA,NO,NO
17-020667,2017-01-18T13:49:29Z,traffic,NA,NO,NO
17-020675,2017-01-18T13:58:48Z,suspicious,NA,NO,NO
17-020693,2017-01-18T14:24:12Z,traffic,NA,NO,NO
17-020698,2017-01-18T14:26:10Z,traffic,NA,NO,NO
17-020700,2017-01-18T14:28:52Z,suspicious,NA,NA,NA
17-020705,2017-01-18T14:34:21Z,traffic,NA,NO,NO
17-020710,2017-01-18T14:42:32Z,traffic,NA,NO,NO
17-020713,2017-01-18T14:46:34Z,suspicious,NA,NO,NO
17-020725,2017-01-18T14:55:41Z,suspicious,NA,NO,NO
17-020769,2017-01-18T15:28:01Z,traffic,NA,NO,NO
17-020777,2017-01-18T15:36:13Z,suspicious,NA,YES,YES
17-020783,2017-01-18T15:40:32Z,traffic,NA,NO,NO
17-020797,2017-01-18T15:48:53Z,traffic,NA,NO,NO
17-020798,2017-01-18T15:49:35Z,suspicious,NA,NO,NO
17-020835,2017-01-18T16:43:44Z,traffic,NA,NO,NO
17-020861,2017-01-18T17:13:27Z,traffic,NA,NO,NO
17-020884,2017-01-18T17:28:58Z,suspicious,NA,NO,NO
17-020879,2017-01-18T17:29:43Z,suspicious,NA,NA,NA
17-020904,2017-01-18T17:51:01Z,traffic,NA,NO,NO
17-020916,2017-01-18T18:00:46Z,suspicious,NA,NO,NO
17-020921,2017-01-18T18:02:46Z,suspicious,NA,NO,NO
17-020922,2017-01-18T18:03:02Z,traffic,NA,NO,NO
17-020923,2017-01-18T18:03:28Z,traffic,NA,NO,NO
17-020928,2017-01-18T18:07:41Z,suspicious,NA,YES,YES
17-020930,2017-01-18T18:10:20Z,traffic,NA,NO,NO
17-020933,2017-01-18T18:11:29Z,traffic,NA,NO,NO
17-020939,2017-01-18T18:19:40Z,traffic,NA,NO,NO
17-020941,2017-01-18T18:23:52Z,traffic,NA,NO,NO
17-020955,2017-01-18T18:35:38Z,traffic,NA,NO,NO
17-020960,2017-01-18T18:40:33Z,suspicious,NA,NO,NO
17-020984,2017-01-18T18:52:24Z,suspicious,NA,YES,NO
17-020986,2017-01-18T18:54:05Z,suspicious,NA,YES,YES
17-020988,2017-01-18T18:55:36Z,traffic,NA,NO,NO
17-020994,2017-01-18T18:59:02Z,traffic,NA,NO,NO
17-021010,2017-01-18T19:09:54Z,suspicious,NA,NO,NO
17-021012,2017-01-18T19:12:06Z,suspicious,NA,NA,NA
17-021017,2017-01-18T19:14:32Z,traffic,NA,NO,NO
17-021042,2017-01-18T19:38:28Z,traffic,NA,NO,NO
17-021049,2017-01-18T19:42:35Z,traffic,NA,NO,NO
17-021051,2017-01-18T19:43:25Z,traffic,NA,NO,NO
17-021057,2017-01-18T19:46:40Z,traffic,NA,NO,NO
17-021074,2017-01-18T19:59:48Z,traffic,NA,NO,NO
17-021077,2017-01-18T20:02:18Z,traffic,NA,NO,NO
17-021115,2017-01-18T20:25:55Z,traffic,NA,NA,NA
17-021117,2017-01-18T20:27:11Z,traffic,NA,NO,NO
17-021120,2017-01-18T20:27:38Z,traffic,NA,NO,NO
17-021121,2017-01-18T20:27:44Z,traffic,NA,NO,NO
17-021132,2017-01-18T20:32:29Z,suspicious,NA,NO,NO
17-021136,2017-01-18T20:34:40Z,traffic,NA,YES,YES
17-021139,2017-01-18T20:36:00Z,traffic,NA,NO,NO
17-021158,2017-01-18T20:47:04Z,suspicious,NA,NA,NA
17-021167,2017-01-18T20:54:15Z,traffic,NA,NO,NO
17-021176,2017-01-18T20:58:58Z,traffic,NA,NO,NO
17-021181,2017-01-18T21:02:15Z,suspicious,NA,NO,NO
17-021191,2017-01-18T21:06:11Z,suspicious,NA,NO,NO
17-021195,2017-01-18T21:09:29Z,suspicious,NA,NO,NO
17-021200,2017-01-18T21:14:33Z,traffic,NA,NO,NO
17-021217,2017-01-18T21:25:24Z,traffic,NA,NO,NO
17-021225,2017-01-18T21:35:03Z,traffic,NA,NO,NO
17-021241,2017-01-18T21:45:41Z,traffic,NA,NO,NO
17-021242,2017-01-18T21:46:27Z,traffic,NA,NA,NA
17-021244,2017-01-18T21:47:27Z,suspicious,NA,NO,NO
17-021246,2017-01-18T21:48:30Z,suspicious,NA,NO,NO
17-021252,2017-01-18T21:51:52Z,suspicious,NA,NO,NO
17-021251,2017-01-18T21:52:02Z,traffic,NA,NA,NA
17-021255,2017-01-18T21:53:59Z,traffic,NA,NO,NO
17-021270,2017-01-18T22:07:13Z,traffic,NA,NO,NO
17-021275,2017-01-18T22:10:21Z,traffic,NA,NO,NO
17-021279,2017-01-18T22:13:10Z,traffic,NA,NA,NA
17-021281,2017-01-18T22:17:37Z,suspicious,NA,NO,NO
17-021289,2017-01-18T22:25:37Z,traffic,NA,NA,NA
17-021309,2017-01-18T22:41:07Z,traffic,NA,NO,NO
17-021325,2017-01-18T22:52:24Z,traffic,NA,NO,NO
17-021332,2017-01-18T23:01:55Z,suspicious,NA,NO,NO
17-021334,2017-01-18T23:03:48Z,traffic,NA,NO,NO
17-021335,2017-01-18T23:04:21Z,suspicious,NA,NO,NO
17-021341,2017-01-18T23:08:24Z,traffic,NA,NO,NO
17-021342,2017-01-18T23:08:28Z,traffic,NA,YES,YES
17-021343,2017-01-18T23:08:49Z,traffic,NA,NO,NO
17-021344,2017-01-18T23:12:10Z,suspicious,NA,YES,NO
17-021348,2017-01-18T23:18:28Z,traffic,NA,NA,NA
17-021350,2017-01-18T23:20:38Z,traffic,NA,NO,NO
17-021352,2017-01-18T23:21:08Z,traffic,NA,NO,NO
17-021356,2017-01-18T23:26:46Z,suspicious,NA,NO,NO
17-021360,2017-01-18T23:29:50Z,traffic,NA,NO,NO
17-021362,2017-01-18T23:30:57Z,traffic,NA,NO,NO
17-021365,2017-01-18T23:35:59Z,suspicious,NA,NO,NO
17-021367,2017-01-18T23:38:19Z,suspicious,NA,NO,NO
17-021378,2017-01-18T23:51:05Z,suspicious,NA,NA,NA
17-021381,2017-01-18T23:53:00Z,traffic,NA,NA,NA
17-021390,2017-01-19T00:06:06Z,traffic,NA,NO,NO
17-021391,2017-01-19T00:09:00Z,traffic,NA,NO,NO
17-021392,2017-01-19T00:09:33Z,traffic,NA,NO,NO
17-021410,2017-01-19T00:28:23Z,traffic,NA,NO,NO
17-021415,2017-01-19T00:30:34Z,traffic,NA,YES,YES
17-021421,2017-01-19T00:41:12Z,traffic,NA,NO,NO
17-021429,2017-01-19T00:52:06Z,traffic,NA,NO,NO
17-021432,2017-01-19T00:54:27Z,suspicious,NA,NO,NO
17-021442,2017-01-19T01:11:50Z,traffic,NA,NA,NA
17-021444,2017-01-19T01:14:49Z,traffic,NA,NO,YES
17-021463,2017-01-19T01:45:04Z,traffic,NA,NO,NO
17-021465,2017-01-19T01:47:28Z,suspicious,NA,YES,NO
17-021467,2017-01-19T01:49:41Z,traffic,NA,NA,NA
17-021471,2017-01-19T02:04:38Z,traffic,NA,NO,NO
17-021494,2017-01-19T02:45:39Z,traffic,NA,NO,NO
17-021499,2017-01-19T02:55:20Z,traffic,NA,NO,NO
17-021501,2017-01-19T02:59:08Z,traffic,NA,NA,NA
17-021515,2017-01-19T03:11:51Z,traffic,NA,NO,NO
17-021517,2017-01-19T03:17:29Z,suspicious,NA,NO,NO
17-021518,2017-01-19T03:19:25Z,traffic,NA,NO,NO
17-021536,2017-01-19T04:08:25Z,suspicious,NA,NO,NO
17-021554,2017-01-19T05:21:01Z,suspicious,NA,NO,NO
17-021576,2017-01-19T07:28:23Z,traffic,NA,NO,NO
17-021580,2017-01-19T07:34:40Z,traffic,NA,NO,NO
17-021587,2017-01-19T07:45:04Z,traffic,NA,NO,NO
17-021593,2017-01-19T07:51:03Z,traffic,NA,NA,NA
17-021600,2017-01-19T07:57:41Z,traffic,NA,NA,NA
17-021619,2017-01-19T08:32:23Z,suspicious,NA,NO,NO
17-021620,2017-01-19T08:34:25Z,suspicious,NA,NO,NO
17-021622,2017-01-19T08:42:14Z,suspicious,NA,NO,NO
17-021623,2017-01-19T08:42:24Z,traffic,NA,NO,NO
17-021630,2017-01-19T08:52:41Z,traffic,NA,NO,NO
17-021632,2017-01-19T08:53:30Z,traffic,NA,NO,NO
17-021645,2017-01-19T09:09:50Z,traffic,NA,NO,NO
17-021659,2017-01-19T09:31:23Z,traffic,NA,NO,NO
17-021661,2017-01-19T09:34:46Z,suspicious,NA,NO,NO
17-021669,2017-01-19T09:46:54Z,suspicious,NA,NA,NA
17-021676,2017-01-19T09:57:56Z,suspicious,NA,NA,NA
17-021685,2017-01-19T10:04:26Z,traffic,NA,NO,NO
17-021686,2017-01-19T10:05:34Z,suspicious,NA,NA,NA
17-021687,2017-01-19T10:05:42Z,traffic,NA,NO,NO
17-021700,2017-01-19T10:20:14Z,suspicious,NA,NO,NO
17-021705,2017-01-19T10:23:12Z,suspicious,NA,NO,NO
17-021706,2017-01-19T10:23:38Z,traffic,NA,NO,NO
17-021718,2017-01-19T10:33:31Z,traffic,NA,NO,NO
17-021720,2017-01-19T10:36:21Z,suspicious,NA,NA,NA
17-021743,2017-01-19T11:00:17Z,traffic,NA,NO,NO
17-021757,2017-01-19T11:09:08Z,traffic,NA,NO,NO
17-021765,2017-01-19T11:14:23Z,traffic,NA,NA,NA
17-021775,2017-01-19T11:26:09Z,suspicious,NA,NA,NA
17-021776,2017-01-19T11:27:23Z,suspicious,NA,NA,NA
17-021802,2017-01-19T12:03:54Z,suspicious,NA,NO,NO
17-021810,2017-01-19T12:13:04Z,suspicious,NA,YES,NO
17-021851,2017-01-19T12:48:36Z,traffic,NA,NO,NO
17-021855,2017-01-19T12:51:52Z,suspicious,NA,NO,NO
17-021858,2017-01-19T12:52:29Z,traffic,NA,NO,NO
17-021866,2017-01-19T12:59:13Z,traffic,NA,NO,NO
17-021884,2017-01-19T13:11:23Z,traffic,NA,NO,NO
17-021887,2017-01-19T13:12:35Z,suspicious,NA,YES,NO
17-021886,2017-01-19T13:12:38Z,suspicious,NA,NO,NO
17-021893,2017-01-19T13:16:05Z,suspicious,NA,NO,NO
17-021894,2017-01-19T13:17:39Z,suspicious,NA,NO,NO
17-021896,2017-01-19T13:17:55Z,suspicious,NA,NO,NO
17-021907,2017-01-19T13:29:52Z,traffic,NA,NO,NO
17-021924,2017-01-19T13:44:40Z,suspicious,NA,NO,NO
17-021946,2017-01-19T14:13:25Z,suspicious,NA,NA,NA
17-021951,2017-01-19T14:19:53Z,suspicious,NA,NO,NO
17-021986,2017-01-19T14:47:59Z,traffic,NA,NO,NO
17-021994,2017-01-19T14:58:24Z,traffic,NA,NO,NO
17-021996,2017-01-19T14:59:35Z,suspicious,NA,NO,NO
17-022002,2017-01-19T15:01:42Z,suspicious,NA,NA,NA
17-022014,2017-01-19T15:08:51Z,suspicious,NA,NO,NO
17-022020,2017-01-19T15:15:13Z,traffic,NA,NO,NO
17-022023,2017-01-19T15:18:37Z,traffic,NA,NO,NO
17-022025,2017-01-19T15:19:09Z,suspicious,NA,NA,NA
17-022036,2017-01-19T15:33:07Z,suspicious,NA,NO,NO
17-022063,2017-01-19T15:58:28Z,suspicious,NA,NO,NO
17-022071,2017-01-19T16:03:47Z,suspicious,NA,NO,NO
17-022079,2017-01-19T16:10:58Z,traffic,NA,NO,NO
17-022096,2017-01-19T16:33:33Z,suspicious,NA,NO,NO
17-022113,2017-01-19T16:50:02Z,suspicious,NA,NA,NA
17-022128,2017-01-19T17:04:11Z,traffic,NA,NO,NO
17-022135,2017-01-19T17:11:33Z,suspicious,NA,NO,NO
17-022140,2017-01-19T17:15:57Z,traffic,NA,NO,NO
17-022149,2017-01-19T17:24:00Z,traffic,NA,NO,NO
17-022188,2017-01-19T18:02:04Z,suspicious,NA,NO,NO
17-022201,2017-01-19T18:14:08Z,traffic,NA,NO,NO
17-022203,2017-01-19T18:15:59Z,traffic,NA,NO,NO
17-022207,2017-01-19T18:18:05Z,traffic,NA,NO,YES
17-022210,2017-01-19T18:23:02Z,traffic,NA,NO,NO
17-022211,2017-01-19T18:24:02Z,traffic,NA,NA,NA
17-022216,2017-01-19T18:26:55Z,suspicious,NA,YES,YES
17-022217,2017-01-19T18:27:07Z,traffic,NA,NA,NA
17-022221,2017-01-19T18:32:59Z,suspicious,NA,NA,NA
17-022258,2017-01-19T19:16:43Z,suspicious,NA,NA,NA
17-022261,2017-01-19T19:17:18Z,suspicious,NA,NO,NO
17-022262,2017-01-19T19:18:50Z,suspicious,NA,NA,NA
17-022283,2017-01-19T19:42:44Z,suspicious,NA,NO,NO
17-022293,2017-01-19T19:58:41Z,traffic,NA,NO,NO
17-022301,2017-01-19T20:04:22Z,traffic,NA,NO,NO
17-022305,2017-01-19T20:08:28Z,suspicious,NA,NA,NA
17-022324,2017-01-19T20:26:19Z,traffic,NA,YES,YES
17-022330,2017-01-19T20:31:31Z,suspicious,NA,NO,NO
17-022332,2017-01-19T20:38:53Z,traffic,NA,NO,NO
17-022337,2017-01-19T20:43:34Z,traffic,NA,NA,NA
17-022344,2017-01-19T20:51:03Z,suspicious,NA,NO,NO
17-022355,2017-01-19T21:05:45Z,suspicious,NA,NO,NO
17-022370,2017-01-19T21:19:33Z,suspicious,NA,NO,YES
17-022382,2017-01-19T21:28:43Z,traffic,NA,NO,NO
17-022404,2017-01-19T21:51:52Z,suspicious,NA,NO,NO
17-022411,2017-01-19T21:53:57Z,traffic,NA,NO,NO
17-022417,2017-01-19T22:03:40Z,traffic,NA,NO,NO
17-022420,2017-01-19T22:05:13Z,traffic,NA,NO,NO
17-022425,2017-01-19T22:07:06Z,suspicious,NA,NO,NO
17-022428,2017-01-19T22:14:46Z,traffic,NA,NO,NO
17-022430,2017-01-19T22:15:06Z,suspicious,NA,NO,NO
17-022445,2017-01-19T22:30:11Z,suspicious,NA,YES,NO
17-022446,2017-01-19T22:30:30Z,traffic,NA,NA,NA
17-022456,2017-01-19T22:34:18Z,suspicious,NA,NO,NO
17-022458,2017-01-19T22:36:30Z,traffic,NA,NO,NO
17-022462,2017-01-19T22:40:13Z,suspicious,NA,NO,NO
17-022470,2017-01-19T22:46:00Z,traffic,NA,NA,NA
17-022472,2017-01-19T22:48:13Z,suspicious,NA,YES,YES
17-022473,2017-01-19T22:49:31Z,traffic,NA,NO,NO
17-022483,2017-01-19T22:57:18Z,traffic,NA,NO,NO
17-022486,2017-01-19T22:58:19Z,traffic,NA,NO,NO
17-022489,2017-01-19T23:00:26Z,traffic,NA,NO,NO
17-022491,2017-01-19T23:01:47Z,traffic,NA,NO,NO
17-022500,2017-01-19T23:08:50Z,traffic,NA,NA,NA
17-022501,2017-01-19T23:09:30Z,traffic,NA,NA,NA
17-022507,2017-01-19T23:15:41Z,traffic,NA,NO,NO
17-022511,2017-01-19T23:16:23Z,traffic,NA,NO,NO
17-022513,2017-01-19T23:17:47Z,traffic,NA,NO,NO
17-022515,2017-01-19T23:18:48Z,traffic,NA,NO,NO
17-022522,2017-01-19T23:22:33Z,traffic,NA,NO,NO
17-022527,2017-01-19T23:25:14Z,traffic,NA,NA,NA
17-022535,2017-01-19T23:34:47Z,suspicious,NA,NO,NO
17-022540,2017-01-19T23:40:55Z,traffic,NA,NA,NA
17-022550,2017-01-19T23:58:03Z,traffic,NA,NO,NO
17-022551,2017-01-19T23:59:43Z,traffic,NA,NO,NO
17-022554,2017-01-20T00:01:31Z,traffic,NA,NA,NA
17-022556,2017-01-20T00:04:07Z,traffic,NA,NO,NO
17-022557,2017-01-20T00:05:50Z,traffic,NA,NO,NO
17-022562,2017-01-20T00:11:01Z,traffic,NA,NA,NA
17-022564,2017-01-20T00:11:57Z,suspicious,NA,NA,NA
17-022569,2017-01-20T00:20:23Z,traffic,NA,NO,NO
17-022594,2017-01-20T00:45:52Z,suspicious,NA,NO,NO
17-022596,2017-01-20T00:48:45Z,traffic,NA,NO,NO
17-022619,2017-01-20T01:14:22Z,suspicious,NA,NO,NO
17-022624,2017-01-20T01:22:25Z,traffic,NA,NO,NO
17-022630,2017-01-20T01:30:04Z,suspicious,NA,YES,NO
17-022633,2017-01-20T01:31:39Z,suspicious,NA,NO,NO
17-022649,2017-01-20T01:54:24Z,traffic,NA,NO,NO
17-022652,2017-01-20T02:01:03Z,traffic,NA,NO,NO
17-022659,2017-01-20T02:12:39Z,suspicious,NA,NO,NO
17-022661,2017-01-20T02:13:42Z,traffic,NA,NA,NA
17-022662,2017-01-20T02:19:55Z,traffic,NA,NO,NO
17-022671,2017-01-20T02:31:20Z,traffic,NA,NO,NO
17-022672,2017-01-20T02:31:50Z,traffic,NA,NO,NO
17-022675,2017-01-20T02:40:49Z,traffic,NA,NO,NO
17-022677,2017-01-20T02:51:33Z,suspicious,NA,NO,NO
17-022682,2017-01-20T03:06:50Z,traffic,NA,NO,NO
17-022685,2017-01-20T03:09:57Z,traffic,NA,NO,NO
17-022686,2017-01-20T03:12:38Z,traffic,NA,NO,NO
17-022693,2017-01-20T03:22:53Z,suspicious,NA,NO,NO
17-022702,2017-01-20T03:37:36Z,traffic,NA,YES,YES
17-022710,2017-01-20T03:45:19Z,suspicious,NA,NA,NA
17-022726,2017-01-20T05:36:16Z,suspicious,NA,NO,NO
17-022799,2017-01-20T08:19:09Z,traffic,NA,NO,NO
17-022807,2017-01-20T08:32:20Z,traffic,NA,NO,NO
17-022809,2017-01-20T08:41:45Z,suspicious,NA,NO,NO
17-022823,2017-01-20T09:03:04Z,traffic,NA,NO,NO
17-022862,2017-01-20T09:44:22Z,suspicious,NA,NO,NO
17-022872,2017-01-20T10:07:19Z,suspicious,NA,NO,NO
17-022889,2017-01-20T10:26:59Z,suspicious,NA,NO,NO
17-022951,2017-01-20T11:34:23Z,suspicious,NA,NA,NA
17-022953,2017-01-20T11:35:36Z,suspicious,NA,NO,NO
17-022956,2017-01-20T11:37:53Z,traffic,NA,NO,NO
17-022978,2017-01-20T11:58:28Z,suspicious,NA,NO,NO
17-022983,2017-01-20T12:07:24Z,traffic,NA,NO,NO
17-022985,2017-01-20T12:10:06Z,suspicious,NA,NO,NO
17-022986,2017-01-20T12:11:13Z,traffic,NA,NO,NO
17-022996,2017-01-20T12:21:46Z,suspicious,NA,NO,NO
17-023001,2017-01-20T12:25:45Z,suspicious,NA,NA,NA
17-023016,2017-01-20T12:40:31Z,suspicious,NA,YES,YES
17-023021,2017-01-20T12:44:31Z,traffic,NA,NO,NO
17-023039,2017-01-20T13:04:14Z,traffic,NA,NO,NO
17-023068,2017-01-20T13:32:18Z,suspicious,NA,NO,NO
17-023077,2017-01-20T13:38:28Z,suspicious,NA,NO,NO
17-023078,2017-01-20T13:39:54Z,traffic,NA,NO,NO
17-023081,2017-01-20T13:41:41Z,traffic,NA,NO,NO
17-023097,2017-01-20T14:13:50Z,traffic,NA,NO,NO
17-023130,2017-01-20T14:57:27Z,traffic,NA,NO,NO
17-023140,2017-01-20T15:01:34Z,suspicious,NA,NO,NO
17-023137,2017-01-20T15:02:00Z,suspicious,NA,NO,YES
17-023150,2017-01-20T15:14:28Z,traffic,NA,NO,NO
17-023158,2017-01-20T15:21:14Z,suspicious,NA,NO,NO
17-023164,2017-01-20T15:28:52Z,traffic,NA,NO,NO
17-023198,2017-01-20T15:52:38Z,traffic,NA,NA,NA
17-023243,2017-01-20T16:45:18Z,traffic,NA,NO,NO
17-023251,2017-01-20T16:52:10Z,traffic,NA,NO,NO
17-023253,2017-01-20T16:58:03Z,traffic,NA,NO,NO
17-023261,2017-01-20T17:09:27Z,suspicious,NA,YES,YES
17-023266,2017-01-20T17:12:59Z,traffic,NA,NO,NO
17-023267,2017-01-20T17:15:32Z,suspicious,NA,NO,NO
17-023268,2017-01-20T17:16:33Z,traffic,NA,NO,NO
17-023278,2017-01-20T17:23:41Z,traffic,NA,NO,NO
17-023279,2017-01-20T17:26:40Z,suspicious,NA,NO,NO
17-023284,2017-01-20T17:30:01Z,traffic,NA,NO,NO
17-023286,2017-01-20T17:32:57Z,traffic,NA,NO,NO
17-023289,2017-01-20T17:36:58Z,traffic,NA,NA,NA
17-023297,2017-01-20T17:43:57Z,suspicious,NA,NO,NO
17-023299,2017-01-20T17:45:24Z,traffic,NA,NO,NO
17-023301,2017-01-20T17:49:02Z,traffic,NA,NO,NO
17-023303,2017-01-20T17:51:25Z,traffic,NA,NO,NO
17-023316,2017-01-20T18:08:34Z,traffic,NA,NA,NA
17-023339,2017-01-20T18:33:06Z,suspicious,NA,NA,NA
17-023344,2017-01-20T18:37:09Z,traffic,NA,NO,NO
17-023345,2017-01-20T18:37:13Z,traffic,NA,NO,NO
17-023351,2017-01-20T18:43:47Z,suspicious,NA,NA,NA
17-023354,2017-01-20T18:48:17Z,suspicious,NA,NO,NO
17-023360,2017-01-20T18:54:37Z,suspicious,NA,NO,NO
17-023361,2017-01-20T18:55:07Z,traffic,NA,NO,NO
17-023363,2017-01-20T18:56:14Z,suspicious,NA,NO,NO
17-023364,2017-01-20T18:57:14Z,traffic,NA,NO,NO
17-023368,2017-01-20T18:59:11Z,traffic,NA,NO,NO
17-023379,2017-01-20T19:08:16Z,suspicious,NA,NO,NO
17-023401,2017-01-20T19:27:05Z,traffic,NA,NO,NO
17-023409,2017-01-20T19:36:15Z,suspicious,NA,NO,NO
17-023418,2017-01-20T19:41:32Z,traffic,NA,NO,NO
17-023434,2017-01-20T19:59:04Z,traffic,NA,NO,NO
17-023435,2017-01-20T19:59:15Z,traffic,NA,NO,NO
17-023436,2017-01-20T19:59:22Z,traffic,NA,YES,YES
17-023439,2017-01-20T20:01:32Z,traffic,NA,NO,NO
17-023455,2017-01-20T20:15:19Z,suspicious,NA,NO,NO
17-023465,2017-01-20T20:24:13Z,traffic,NA,NO,NO
17-023469,2017-01-20T20:28:25Z,traffic,NA,NA,NA
17-023470,2017-01-20T20:29:04Z,traffic,NA,NO,NO
17-023478,2017-01-20T20:34:42Z,suspicious,NA,NA,NA
17-023487,2017-01-20T20:43:53Z,suspicious,NA,NO,NO
17-023494,2017-01-20T20:48:46Z,traffic,NA,NO,NO
17-023503,2017-01-20T20:55:33Z,suspicious,NA,NA,NA
17-023510,2017-01-20T21:05:42Z,traffic,NA,NO,NO
17-023515,2017-01-20T21:11:35Z,suspicious,NA,NO,NO
17-023516,2017-01-20T21:11:39Z,traffic,NA,NA,NA
17-023517,2017-01-20T21:12:58Z,suspicious,NA,NO,NO
17-023525,2017-01-20T21:20:04Z,traffic,NA,NO,NO
17-023534,2017-01-20T21:29:31Z,traffic,NA,NO,NO
17-023539,2017-01-20T21:31:17Z,suspicious,NA,YES,YES
17-023541,2017-01-20T21:34:50Z,suspicious,NA,NA,NA
17-023544,2017-01-20T21:37:44Z,traffic,NA,NA,NA
17-023545,2017-01-20T21:37:58Z,traffic,NA,NO,NO
17-023554,2017-01-20T21:40:39Z,suspicious,NA,NO,NO
17-023563,2017-01-20T21:48:32Z,traffic,NA,NO,NO
17-023572,2017-01-20T21:53:57Z,traffic,NA,NA,NA
17-023581,2017-01-20T22:00:53Z,traffic,NA,NO,NO
17-023591,2017-01-20T22:09:06Z,traffic,NA,NO,NO
17-023593,2017-01-20T22:10:17Z,suspicious,NA,NO,NO
17-023597,2017-01-20T22:13:36Z,traffic,NA,NO,NO
17-023599,2017-01-20T22:14:12Z,suspicious,NA,NO,NO
17-023608,2017-01-20T22:16:17Z,traffic,NA,NO,NO
17-023609,2017-01-20T22:16:33Z,traffic,NA,NO,NO
17-023623,2017-01-20T22:28:17Z,traffic,NA,NA,NA
17-023628,2017-01-20T22:31:53Z,traffic,NA,NA,NA
17-023640,2017-01-20T22:40:10Z,traffic,NA,YES,YES
17-023643,2017-01-20T22:41:42Z,suspicious,NA,NO,NO
17-023645,2017-01-20T22:42:17Z,traffic,NA,NA,NA
17-023662,2017-01-20T22:59:03Z,suspicious,NA,NA,NA
17-023670,2017-01-20T23:05:38Z,traffic,NA,YES,YES
17-023675,2017-01-20T23:09:45Z,traffic,NA,NO,NO
17-023687,2017-01-20T23:17:39Z,traffic,NA,NO,NO
17-023688,2017-01-20T23:18:23Z,traffic,NA,NO,NO
17-023712,2017-01-20T23:32:49Z,traffic,NA,NO,NO
17-023713,2017-01-20T23:32:54Z,traffic,NA,NO,NO
17-023716,2017-01-20T23:34:52Z,traffic,NA,NO,NO
17-023730,2017-01-20T23:45:38Z,traffic,NA,NO,NO
17-023731,2017-01-20T23:45:43Z,traffic,NA,NA,NA
17-023739,2017-01-20T23:51:35Z,traffic,NA,NA,NA
17-023769,2017-01-21T00:18:52Z,traffic,NA,YES,NO
17-023778,2017-01-21T00:25:00Z,traffic,NA,YES,NO
17-023779,2017-01-21T00:29:02Z,suspicious,NA,NO,NO
17-023791,2017-01-21T00:41:32Z,traffic,NA,YES,YES
17-023795,2017-01-21T00:42:54Z,traffic,NA,NO,NO
17-023813,2017-01-21T00:55:54Z,suspicious,NA,YES,NO
17-023840,2017-01-21T01:13:25Z,traffic,NA,NO,NO
17-023842,2017-01-21T01:14:52Z,traffic,NA,NA,NA
17-023847,2017-01-21T01:22:23Z,traffic,NA,NO,NO
