idNum,preRace,race,gender
17-070073,Unknown,White,Female
17-070075,Unknown,Black,Female
17-070076,Unknown,White,Female
17-070090,Unknown,Black,Female
17-070092,Unknown,Unknown,Unknown
17-070099,Unknown,Black,Female
17-070100,Unknown,Black,Male
17-070112,Unknown,Other,Female
17-070116,Unknown,Black,Male
17-070121,NA,NA,NA
17-070125,Unknown,Asian,Male
17-070130,Unknown,Unknown,Unknown
17-070131,Unknown,Unknown,Unknown
17-070132,Unknown,East African,Male
17-070134,Unknown,Unknown,Unknown
17-070135,Unknown,Other,Male
17-070138,Black,Black,Male
17-070139,Unknown,Black,Female
17-070147,Unknown,White,Female
17-070149,Unknown,Unknown,Unknown
17-070155,Black,Black,Male
17-070173,Unknown,Unknown,Unknown
17-070176,Unknown,White,Male
17-070182,Black,Unknown,Male
17-070183,Unknown,Unknown,Unknown
17-070184,Unknown,White,Female
17-070185,Unknown,White,Female
17-070189,White,White,Female
17-070192,Unknown,White,Female
17-070193,Unknown,Unknown,Unknown
17-070198,Unknown,East African,Female
17-070201,NA,NA,NA
17-070207,Black,Black,Male
17-070210,Unknown,Other,Male
17-070211,Unknown,Unknown,Unknown
17-070213,Unknown,White,Male
17-070220,Unknown,Unknown,Unknown
17-070229,Unknown,Black,Male
17-070233,Unknown,Latino,Male
17-070234,Unknown,Unknown,Unknown
17-070242,Unknown,Black,Male
17-070245,Unknown,Black,Male
17-070257,Unknown,Black,Male
17-070265,Black,Black,Male
17-070270,NA,NA,NA
17-070281,Unknown,Black,Female
17-070286,Unknown,Latino,Male
17-070292,NA,NA,NA
17-070294,Black,Black,Female
17-070295,Unknown,Latino,Male
17-070298,Black,Black,Female
17-070302,Unknown,Unknown,Unknown
17-070304,Unknown,White,Male
17-070306,Unknown,White,Male
17-070310,Unknown,Black,Male
17-070312,Unknown,Black,Male
17-070318,Unknown,Unknown,Unknown
17-070323,Unknown,White,Male
17-070324,Latino,Latino,Male
17-070337,Unknown,White,Female
17-070338,Black,Black,Male
17-070347,Unknown,Black,Male
17-070360,NA,NA,NA
17-070386,Unknown,White,Male
17-070404,Unknown,White,Female
17-070405,Unknown,Black,Male
17-070412,Unknown,Unknown,Unknown
17-070426,White,White,Female
17-070427,Unknown,White,Female
17-070429,White,Black,Male
17-070436,Unknown,White,Female
17-070454,Unknown,Unknown,Male
17-070461,White,Unknown,Male
17-070464,Unknown,White,Male
17-070474,Unknown,Unknown,Unknown
17-070476,Unknown,White,Male
17-070477,Unknown,White,Female
17-070478,Unknown,Unknown,Unknown
17-070480,Black,Unknown,Male
17-070501,White,White,Male
17-070506,Unknown,White,Male
17-070521,Unknown,Black,Male
17-070526,NA,NA,NA
17-070530,East African,East African,Male
17-070531,NA,NA,NA
17-070559,Unknown,White,Male
17-070565,Unknown,Black,Male
17-070574,Unknown,Black,Male
17-070583,White,White,Male
17-070586,Black,Black,Male
17-070590,NA,NA,NA
17-070592,White,White,Male
17-070597,Unknown,White,Male
17-070638,Black,Black,Male
17-070644,Unknown,Native American,Female
17-070647,Unknown,Black,Male
17-070664,White,Unknown,Male
17-070669,Unknown,White,Female
17-070678,Black,Black,Female
17-070680,Unknown,Unknown,Male
17-070694,White,White,Male
17-070700,Unknown,White,Male
17-070704,NA,NA,NA
17-070727,Black,Black,Male
17-070740,NA,NA,NA
17-070743,White,White,Male
17-070744,White,White,Female
17-070748,Unknown,Unknown,Unknown
17-070751,Unknown,Unknown,Unknown
17-070750,Unknown,Black,Male
17-070756,NA,NA,NA
17-070757,Unknown,Black,Male
17-070758,Unknown,White,Male
17-070762,Unknown,Black,Female
17-070769,Unknown,White,Female
17-070770,Unknown,Black,Male
17-070772,Asian,Asian,Female
17-070789,Unknown,Black,Male
17-070790,NA,NA,NA
17-070808,Unknown,Unknown,Unknown
17-070815,Unknown,Black,Male
17-070818,Unknown,Unknown,Unknown
17-070821,NA,NA,NA
17-070823,NA,NA,NA
17-070834,Black,Black,Male
17-070838,Unknown,Other,Male
17-070842,Unknown,Black,Male
17-070865,Unknown,White,Male
17-070869,Black,Black,Female
17-070871,Unknown,East African,Male
17-070873,Unknown,White,Male
17-070879,Unknown,Black,Female
17-070880,Unknown,Black,Male
17-070881,White,White,Male
17-070883,NA,NA,NA
17-070912,Unknown,Black,Female
17-070927,White,White,Male
17-070940,Black,Black,Male
17-070965,Unknown,Unknown,Unknown
17-070969,Native American,Native American,Male
17-070972,NA,NA,NA
17-070992,Unknown,Black,Male
17-071064,Black,Unknown,Male
17-071066,NA,NA,NA
17-071085,Unknown,Latino,Female
17-071090,Unknown,White,Female
17-071108,Unknown,Black,Female
17-071111,Black,Black,Male
17-071112,Unknown,Unknown,Unknown
17-071138,Unknown,Native American,Female
17-071176,Unknown,Other,Male
17-071180,Black,Black,Male
17-071191,NA,NA,NA
17-071197,Unknown,Unknown,Unknown
17-071202,NA,NA,NA
17-071254,Unknown,Black,Male
17-071291,Unknown,White,Male
17-071298,Unknown,East African,Female
17-071304,Unknown,Unknown,Male
17-071309,White,White,Female
17-071310,Black,Black,Female
17-071327,White,White,Female
17-071328,Unknown,White,Female
17-071331,Other,Other,Female
17-071334,Unknown,White,Female
17-071345,Unknown,Black,Male
17-071347,Unknown,Black,Male
17-071348,Unknown,Unknown,Unknown
17-071356,Unknown,East African,Male
17-071364,Unknown,White,Female
17-071372,Unknown,East African,Male
17-071373,Unknown,Unknown,Male
17-071376,Unknown,White,Female
17-071379,Unknown,Black,Male
17-071380,White,White,Male
17-071388,Unknown,Black,Male
17-071389,Unknown,Other,Male
17-071398,Unknown,White,Male
17-071402,Unknown,Black,Male
17-071409,White,White,Male
17-071411,Unknown,Black,Female
17-071416,Unknown,Native American,Male
17-071424,NA,NA,NA
17-071427,Black,Black,Male
17-071431,Unknown,Black,Male
17-071437,NA,NA,NA
17-071447,Unknown,East African,Male
17-071450,Black,Black,Male
17-071457,Black,Black,Female
17-071459,Unknown,White,Male
17-071462,Unknown,Black,Female
17-071463,Black,Black,Male
17-071467,NA,NA,NA
17-071487,Unknown,Black,Female
17-071498,Unknown,White,Male
17-071499,Unknown,East African,Male
17-071501,Unknown,Black,Male
17-071510,NA,NA,NA
17-071513,NA,NA,NA
17-071520,Unknown,White,Male
17-071525,Unknown,White,Male
17-071527,Other,Latino,Female
17-071555,Other,Other,Male
17-071566,White,White,Male
17-071571,Unknown,Native American,Male
17-071580,Unknown,Latino,Male
17-071591,Latino,Latino,Male
17-071595,Unknown,East African,Male
17-071602,Unknown,Latino,Male
17-071606,Unknown,Black,Male
17-071611,Unknown,Black,Male
17-071612,Unknown,Black,Female
17-071622,Native American,Native American,Male
17-071637,Unknown,East African,Male
17-071656,NA,NA,NA
17-071661,Unknown,White,Male
17-071665,Unknown,White,Male
17-071674,Unknown,White,Female
17-071684,NA,NA,NA
17-071703,Unknown,White,Male
17-071705,Unknown,White,Male
17-071710,Unknown,Unknown,Male
17-071711,Unknown,East African,Male
17-071721,Unknown,Unknown,Unknown
17-071726,Unknown,Black,Male
17-071746,Other,White,Male
17-071754,White,White,Male
17-071768,Unknown,Black,Male
17-071786,Black,Black,Male
17-071792,Black,Black,Male
17-071804,Unknown,Native American,Male
17-071808,White,White,Male
17-071811,Unknown,Unknown,Unknown
17-071817,Unknown,East African,Male
17-071822,Unknown,Native American,Male
17-071838,Other,Other,Unknown
17-071846,Unknown,Unknown,Unknown
17-071848,East African,East African,Male
17-071849,Unknown,Asian,Male
17-071862,Unknown,Unknown,Unknown
17-071870,Unknown,East African,Female
17-071873,White,White,Male
17-071880,White,White,Female
17-071883,Black,Black,Male
17-071885,Black,East African,Female
17-071889,White,White,Female
17-071896,Unknown,Native American,Male
17-071897,White,White,Female
17-071909,Unknown,White,Female
17-071910,Unknown,Black,Female
17-071913,Unknown,East African,Male
17-071914,White,White,Female
17-071920,White,White,Female
17-071922,NA,NA,NA
17-071928,NA,NA,NA
17-071931,White,White,Male
17-071932,NA,NA,NA
17-071933,Black,Black,Male
17-071934,Unknown,Black,Male
17-071942,White,White,Female
17-071948,White,White,Male
17-071952,Black,Black,Male
17-071959,White,White,Male
17-071960,Unknown,Black,Female
17-071961,Black,Black,Male
17-071965,Unknown,Black,Male
17-071973,White,White,Female
17-071974,Unknown,Black,Female
17-071986,White,White,Female
17-071998,Black,Black,Male
17-072005,Unknown,Black,Male
17-072009,Native American,Unknown,Male
17-072014,Unknown,Unknown,Unknown
17-072018,Unknown,White,Female
17-072027,Unknown,Black,Male
17-072044,Black,Black,Male
17-072049,Other,Other,Male
17-072052,White,White,Male
17-072057,White,White,Male
17-072060,Black,Black,Male
17-072087,Unknown,East African,Male
17-072095,Unknown,Black,Male
17-072108,Black,Black,Male
17-072113,Unknown,White,Male
17-072121,Unknown,Unknown,Unknown
17-072135,White,White,Female
17-072140,Unknown,Unknown,Unknown
17-072141,White,White,Female
17-072144,Unknown,White,Male
17-072147,White,White,Female
17-072155,White,White,Male
17-072159,NA,NA,NA
17-072177,White,White,Female
17-072188,Black,Black,Male
17-072220,Unknown,Black,Female
17-072224,NA,NA,NA
17-072227,Unknown,Black,Female
17-072228,Unknown,White,Male
17-072229,Black,Black,Male
17-072232,Unknown,White,Male
17-072237,Unknown,Unknown,Unknown
17-072241,Unknown,White,Female
17-072253,Unknown,Black,Male
17-072261,Unknown,Black,Male
17-072265,Unknown,White,Female
17-072267,NA,NA,NA
17-072271,Unknown,Black,Female
17-072274,White,White,Female
17-072288,Black,Unknown,Male
17-072294,Native American,Native American,Male
17-072301,White,White,Male
17-072306,Native American,Native American,Male
17-072307,Unknown,White,Male
17-072310,Unknown,Native American,Male
17-072314,Unknown,White,Male
17-072328,Unknown,East African,Male
17-072330,Unknown,Unknown,Unknown
17-072337,Unknown,Unknown,Unknown
17-072353,Unknown,Unknown,Unknown
17-072355,Black,Black,Male
17-072357,Native American,Native American,Female
17-072374,Unknown,Black,Female
17-072393,Unknown,Unknown,Unknown
17-072398,Unknown,White,Female
17-072413,Unknown,Other,Male
17-072431,Unknown,Unknown,Unknown
17-072434,NA,NA,NA
17-072440,Unknown,Black,Female
17-072446,Unknown,East African,Female
17-072448,Unknown,Unknown,Unknown
17-072451,Unknown,Black,Male
17-072457,Unknown,White,Female
17-072461,White,White,Male
17-072476,NA,NA,NA
17-072482,Unknown,Black,Male
17-072487,Unknown,Unknown,Male
17-072488,Unknown,Black,Male
17-072493,Unknown,Black,Female
17-072542,Unknown,Unknown,Unknown
17-072552,White,White,Male
17-072556,Unknown,Native American,Female
17-072563,NA,NA,NA
17-072572,Unknown,Black,Female
17-072579,Unknown,Black,Male
17-072593,Unknown,Black,Male
17-072595,NA,NA,NA
17-072606,NA,NA,NA
17-072608,Unknown,Black,Female
17-072610,NA,NA,NA
17-072617,NA,NA,NA
17-072620,White,White,Male
17-072626,White,White,Male
17-072627,Unknown,Black,Male
17-072634,Unknown,Black,Female
17-072646,Unknown,Native American,Male
17-072648,Unknown,White,Male
17-072649,Black,Black,Male
17-072683,Unknown,White,Female
17-072691,Unknown,Unknown,Female
17-072694,Unknown,Black,Male
17-072703,Unknown,Native American,Male
17-072711,White,White,Male
17-072712,Unknown,White,Male
17-072715,Unknown,White,Male
17-072741,Unknown,White,Male
17-072753,Black,Black,Male
17-072756,Unknown,Unknown,Unknown
17-072757,Latino,Latino,Male
17-072763,NA,NA,NA
17-072765,Unknown,Latino,Male
17-072768,Unknown,East African,Male
17-072770,Unknown,Black,Male
17-072788,Unknown,Black,Female
17-072791,Black,Black,Male
17-072796,Unknown,Native American,Male
17-072801,Unknown,Latino,Male
17-072807,Black,Black,Male
17-072806,Black,Black,Male
17-072825,Unknown,Black,Male
17-072833,Black,Black,Female
17-072836,NA,NA,NA
17-072842,Unknown,Other,Female
17-072844,Unknown,White,Male
17-072850,Unknown,Black,Male
17-072857,Unknown,Black,Male
17-072862,Black,Black,Male
17-072865,Unknown,East African,Male
17-072866,Unknown,White,Female
17-072874,Unknown,Latino,Male
17-072882,Unknown,East African,Male
17-072891,Unknown,Unknown,Male
17-072893,NA,NA,NA
17-072900,Unknown,Black,Female
17-072910,Unknown,Black,Female
17-072911,Unknown,Unknown,Male
17-072931,Unknown,Black,Male
17-072943,Unknown,White,Female
17-072945,Unknown,Black,Female
17-072950,NA,NA,NA
17-072959,Unknown,White,Female
17-072961,NA,NA,NA
17-072977,Unknown,Unknown,Female
17-072978,Unknown,White,Male
17-072985,Unknown,White,Male
17-072994,Unknown,Latino,Female
17-072997,Unknown,Unknown,Unknown
17-073004,Unknown,Unknown,Unknown
17-073005,NA,NA,NA
17-073013,White,Native American,Female
17-073029,Unknown,Unknown,Female
17-073032,Unknown,Black,Male
17-073034,Black,Unknown,Male
17-073043,Unknown,Black,Female
17-073071,Unknown,Native American,Female
17-073103,NA,NA,NA
17-073132,Unknown,White,Male
17-073145,Unknown,Unknown,Unknown
17-073153,Unknown,Other,Female
17-073155,Unknown,Black,Female
17-073171,Unknown,Black,Female
17-073210,Unknown,White,Female
17-073220,Black,Other,Male
17-073224,Unknown,Black,Male
17-073228,White,White,Male
17-073244,Unknown,Black,Male
17-073246,Unknown,White,Female
17-073271,Unknown,Black,Male
17-073280,Unknown,Unknown,Unknown
17-073283,Unknown,White,Male
17-073293,Unknown,Black,Female
17-073303,Unknown,Unknown,Unknown
17-073308,White,White,Female
17-073327,Unknown,White,Male
17-073328,NA,NA,NA
17-073358,White,White,Female
17-073359,White,White,Male
17-073366,Unknown,Asian,Male
17-073371,Unknown,White,Male
17-073378,White,White,Female
17-073389,White,White,Male
17-073401,White,White,Male
17-073404,NA,NA,NA
17-073409,White,Other,Male
17-073410,NA,NA,NA
17-073412,Unknown,Black,Male
17-073417,White,White,Male
17-073420,White,Other,Male
17-073428,Unknown,Latino,Female
17-073432,White,White,Female
17-073437,Unknown,White,Male
17-073444,Latino,Latino,Male
17-073451,Unknown,Black,Female
17-073457,Unknown,Unknown,Unknown
17-073468,White,White,Female
17-073475,Unknown,East African,Male
17-073484,Unknown,Latino,Female
17-073486,Unknown,White,Female
17-073487,Unknown,White,Male
17-073489,Unknown,Black,Male
17-073501,Unknown,White,Female
17-073502,White,White,Female
17-073503,NA,NA,NA
17-073504,Unknown,East African,Male
17-073507,Black,Black,Male
17-073506,Unknown,Black,Male
17-073520,Black,Black,Male
17-073559,White,White,Male
17-073571,Unknown,Black,Male
17-073573,Native American,Native American,Male
17-073588,Black,Black,Male
17-073596,Unknown,Black,Male
17-073605,White,White,Male
17-073616,Black,Black,Male
17-073634,Black,Black,Male
17-073645,NA,NA,NA
17-073653,Unknown,Black,Male
17-073661,Unknown,Black,Male
17-073663,Black,Black,Male
17-073672,Unknown,Unknown,Unknown
17-073676,Native American,Native American,Male
17-073683,Unknown,Latino,Female
17-073689,Unknown,Black,Male
17-073693,Asian,Asian,Male
17-073698,Native American,Native American,Female
17-073701,Black,Black,Male
17-073713,Unknown,White,Male
17-073717,Unknown,Black,Male
17-073729,Black,Black,Male
17-073733,Black,Black,Male
17-073734,Unknown,Asian,Male
17-073743,Black,Black,Male
17-073747,NA,NA,NA
17-073774,White,Unknown,Female
17-073790,Unknown,Unknown,Unknown
17-073795,Unknown,Native American,Male
17-073798,Unknown,Unknown,Unknown
17-073821,Unknown,East African,Male
17-073834,Unknown,Black,Female
17-073844,Unknown,Unknown,Unknown
17-073856,Black,Black,Male
17-073876,East African,East African,Male
17-073887,Unknown,White,Female
17-073899,Unknown,Latino,Male
17-073905,Unknown,Unknown,Unknown
17-073907,Unknown,East African,Male
17-073912,Unknown,White,Male
17-073913,Unknown,Black,Male
17-073915,Unknown,Black,Male
17-073927,Unknown,East African,Male
17-073929,Unknown,East African,Female
17-073937,Unknown,East African,Male
17-073941,Unknown,Asian,Male
17-073943,Unknown,Black,Female
17-073952,Unknown,White,Female
17-073953,White,White,Male
17-073956,Unknown,Black,Female
17-073972,Unknown,Black,Male
17-073975,Unknown,Unknown,Unknown
17-073985,NA,NA,NA
17-073992,Unknown,Unknown,Unknown
17-073995,Unknown,Unknown,Unknown
17-074002,Unknown,White,Female
17-074003,NA,NA,NA
17-074007,White,Unknown,Male
17-074008,NA,NA,NA
17-074016,Black,Black,Male
17-074017,Unknown,White,Male
17-074023,Black,Black,Female
17-074029,Unknown,White,Female
17-074065,Unknown,Unknown,Unknown
17-074071,Unknown,Latino,Female
17-074076,Unknown,Black,Male
17-074087,Unknown,Unknown,Unknown
17-074094,Unknown,White,Female
17-074108,Unknown,Latino,Male
17-074115,Unknown,White,Male
17-074122,Unknown,White,Female
17-074157,Unknown,Unknown,Unknown
17-074159,Black,Unknown,Female
17-074160,Unknown,White,Male
17-074165,Unknown,Black,Male
17-074167,Unknown,White,Male
17-074177,Unknown,Black,Male
17-074179,Unknown,Black,Female
17-074186,NA,NA,NA
17-074188,Unknown,Black,Male
17-074191,Unknown,Unknown,Unknown
17-074193,Black,Black,Male
17-074199,Unknown,Other,Male
17-074200,Unknown,White,Male
17-074207,Unknown,Latino,Male
17-074221,Unknown,White,Male
17-074223,Black,Black,Male
17-074224,Unknown,Black,Female
17-074225,Unknown,White,Male
17-074234,Unknown,White,Male
17-074237,Unknown,White,Male
17-074239,Unknown,White,Male
17-074241,Unknown,Black,Female
17-074248,Unknown,White,Male
17-074252,Unknown,Latino,Male
17-074257,Unknown,Latino,Male
17-074260,Unknown,White,Female
17-074263,Unknown,Unknown,Unknown
17-074268,Unknown,Black,Female
17-074269,Unknown,Other,Male
17-074273,Unknown,Black,Female
17-074278,Unknown,Native American,Male
17-074281,White,White,Male
17-074283,Unknown,Unknown,Unknown
17-074282,Unknown,Black,Female
17-074286,Unknown,Black,Male
17-074290,Unknown,Native American,Male
17-074291,Unknown,White,Female
17-074299,Unknown,Black,Male
17-074321,NA,NA,NA
17-074323,Unknown,East African,Male
17-074325,Other,Latino,Male
17-074337,Black,Black,Male
17-074358,Unknown,Unknown,Unknown
17-074361,Unknown,Unknown,Unknown
17-074362,Unknown,Black,Female
17-074363,Unknown,Black,Male
17-074383,Unknown,East African,Male
17-074391,Unknown,Unknown,Unknown
17-074393,Black,Unknown,Unknown
17-074423,White,White,Male
17-074433,Unknown,White,Male
17-074435,Unknown,Black,Female
17-074444,Unknown,Black,Male
17-074452,Unknown,White,Male
17-074463,Unknown,Black,Male
17-074467,Unknown,Unknown,Female
17-074471,White,White,Male
17-074493,Unknown,Black,Female
17-074511,NA,NA,NA
17-074547,Unknown,Black,Male
17-074554,Unknown,White,Male
17-074558,Unknown,White,Male
17-074568,White,White,Male
17-074572,Unknown,Unknown,Unknown
17-074574,White,White,Male
17-074598,NA,NA,NA
17-074602,White,Unknown,Male
17-074604,Black,Black,Male
17-074607,White,Unknown,Male
17-074608,Unknown,Unknown,Unknown
17-074611,White,White,Female
17-074616,Black,Black,Female
17-074619,White,White,Male
17-074620,White,White,Male
17-074622,White,White,Female
17-074625,White,White,Male
17-074628,White,Asian,Female
17-074633,White,White,Male
17-074642,White,Other,Male
17-074645,Other,Other,Unknown
17-074647,White,White,Female
17-074666,Unknown,Black,Male
17-074668,Unknown,Black,Female
17-074670,Black,Black,Male
17-074693,White,Unknown,Male
17-074695,Black,Black,Male
17-074696,Unknown,Black,Male
17-074698,NA,NA,NA
17-074709,Latino,Latino,Male
17-074727,White,White,Male
17-074732,Black,Black,Male
17-074750,Black,Black,Male
17-074752,Unknown,Unknown,Unknown
17-074772,White,Black,Female
17-074780,White,White,Female
17-074799,White,White,Male
17-074805,White,White,Female
17-074811,White,White,Male
